CustomerID,Churn Value,Product Category,Product Value
4855-SNKMY,1,Device Protection,No
6976-BWGLQ,0,Device Protection,No internet service
7131-ZQZNK,0,Device Protection,Yes
4795-UXVCJ,0,Device Protection,No internet service
1612-EOHDH,1,Device Protection,No
0139-IVFJG,0,Device Protection,No
6734-PSBAW,0,Device Protection,No internet service
5155-AZQPB,0,Device Protection,No
1644-IRKSF,1,Device Protection,Yes
3629-ZNKXA,0,Device Protection,Yes
2636-ALXXZ,1,Device Protection,No
6007-TCTST,0,Device Protection,Yes
1395-OFUWC,0,Device Protection,No
1075-BGWOH,1,Device Protection,Yes
3571-DPYUH,0,Device Protection,No
2830-LEWOA,0,Device Protection,Yes
8999-BOHSE,1,Device Protection,No
4568-TTZRT,0,Device Protection,No internet service
7317-GGVPB,1,Device Protection,Yes
7560-QJAVJ,0,Device Protection,Yes
1360-RCYRT,0,Device Protection,No
3092-IGHWF,1,Device Protection,Yes
7471-WNSUF,0,Device Protection,No internet service
2050-ONYDQ,0,Device Protection,No internet service
8375-DKEBR,1,Device Protection,No
6692-UDPJC,1,Device Protection,No
3070-DVEYC,1,Device Protection,No
7779-ORAEL,0,Device Protection,Yes
2141-RRYGO,1,Device Protection,No
2804-ETQDK,0,Device Protection,No internet service
6362-QHAFM,0,Device Protection,Yes
0233-FTHAV,0,Device Protection,Yes
9823-EALYC,0,Device Protection,Yes
4236-UJPWO,0,Device Protection,No
1555-HAPSU,0,Device Protection,No internet service
6169-PGNCD,0,Device Protection,Yes
1442-BQPVU,0,Device Protection,No
7515-LODFU,0,Device Protection,No internet service
5678-VFNEQ,0,Device Protection,Yes
1730-VFMWO,0,Device Protection,No
7449-HVPIV,0,Device Protection,Yes
3719-TDVQB,0,Device Protection,No internet service
0956-ACVZC,0,Device Protection,Yes
3411-WLRSQ,0,Device Protection,No
2480-EJWYP,0,Device Protection,No
2947-DOMLJ,1,Device Protection,No
4075-JFPGR,0,Device Protection,Yes
9365-SRSZE,0,Device Protection,No
2371-JQHZZ,0,Device Protection,No
1153-GNOLC,0,Device Protection,No
0788-DXBFY,0,Device Protection,No internet service
2144-ESWKO,0,Device Protection,Yes
6685-XSHHU,0,Device Protection,No internet service
4092-OFQZS,0,Device Protection,No internet service
5151-HQRDG,0,Device Protection,No
2972-YDYUW,0,Device Protection,No
9283-LZQOH,1,Device Protection,No
7581-EBBOU,0,Device Protection,Yes
4883-KCPZJ,0,Device Protection,No internet service
6916-HIJSE,0,Device Protection,Yes
3336-JORSO,1,Device Protection,Yes
0744-GKNGE,0,Device Protection,No
1352-HNSAW,0,Device Protection,Yes
3506-OVLKD,0,Device Protection,No internet service
1343-EHPYB,1,Device Protection,Yes
3007-FDPEA,0,Device Protection,No internet service
4832-VRBMR,0,Device Protection,Yes
7945-PRBVF,0,Device Protection,No internet service
3082-WQRVY,0,Device Protection,No internet service
0975-VOOVL,0,Device Protection,No
1833-TCXKK,0,Device Protection,Yes
3847-BAERP,0,Device Protection,No internet service
4654-ULTTN,0,Device Protection,Yes
9633-DENPU,0,Device Protection,No
8189-HBVRW,0,Device Protection,Yes
6227-HWPWX,1,Device Protection,No
5989-PGKJB,0,Device Protection,No
5202-IVJNU,1,Device Protection,Yes
6804-GDMOI,1,Device Protection,Yes
6051-PTVNS,0,Device Protection,No internet service
5199-FPUSP,0,Device Protection,No
6963-EZQEE,0,Device Protection,Yes
0655-YDGFJ,0,Device Protection,Yes
2495-KZNFB,0,Device Protection,No
8410-BGQXN,0,Device Protection,No internet service
4195-PNGZS,0,Device Protection,No internet service
0872-CASZJ,0,Device Protection,No
9489-JMTTN,0,Device Protection,Yes
3334-CTHOL,1,Device Protection,No
5266-PFRQK,0,Device Protection,No internet service
2007-QVGAW,0,Device Protection,No internet service
7921-LMDFQ,0,Device Protection,Yes
3755-JBMNH,1,Device Protection,No
2430-RRYUW,0,Device Protection,No
0374-IOEGQ,0,Device Protection,No
4822-LPTYJ,0,Device Protection,Yes
1689-YQBYY,0,Device Protection,No
2233-TXSIU,0,Device Protection,Yes
4778-IZARL,0,Device Protection,Yes
0506-LVNGN,1,Device Protection,Yes
8634-MPHTR,1,Device Protection,Yes
8875-AKBYH,0,Device Protection,No
0840-DCNZE,0,Device Protection,Yes
9286-BHDQG,0,Device Protection,Yes
6919-ELBGL,0,Device Protection,Yes
5214-CHIWJ,0,Device Protection,No internet service
3896-ZVNET,0,Device Protection,No internet service
3842-IYKUE,1,Device Protection,No
5832-XKAES,1,Device Protection,No
3043-TYBNO,0,Device Protection,No
0807-ZABDG,1,Device Protection,No
4827-USJHP,0,Device Protection,No
1052-QJIBV,0,Device Protection,No internet service
6402-SSEJG,0,Device Protection,Yes
9732-KPKBW,1,Device Protection,No
0228-MAUWC,0,Device Protection,Yes
4072-IPYLT,0,Device Protection,No
0836-SEYLU,1,Device Protection,No
6959-UWKHF,1,Device Protection,No
3214-IYUUQ,0,Device Protection,No
5035-BVCXS,0,Device Protection,No
8741-LQOBK,0,Device Protection,No
4397-FRLTA,0,Device Protection,No internet service
9314-IJWSQ,0,Device Protection,No
2984-AFWNC,0,Device Protection,No
6474-FVJLC,1,Device Protection,No
6341-JVQGF,0,Device Protection,Yes
8098-TDCBU,0,Device Protection,No internet service
0485-ZBSLN,0,Device Protection,No internet service
9974-JFBHQ,0,Device Protection,No
3831-YCPUO,0,Device Protection,Yes
9489-DEDVP,0,Device Protection,No
7191-ADRGF,0,Device Protection,Yes
0022-TCJCI,1,Device Protection,Yes
1768-HNVGJ,0,Device Protection,No
2958-NHPPS,0,Device Protection,No internet service
2205-YMZZJ,1,Device Protection,No
4060-LDNLU,0,Device Protection,No
5569-OUICF,1,Device Protection,No
4501-UYKBC,0,Device Protection,Yes
6603-YRDCJ,0,Device Protection,No
7137-RYLPP,1,Device Protection,No
8519-QJGJD,1,Device Protection,Yes
1264-FUHCX,0,Device Protection,No
2809-ILCYT,0,Device Protection,No internet service
0419-YAAPX,0,Device Protection,No
3454-JFUBC,0,Device Protection,No internet service
0899-WZRSD,0,Device Protection,No
4274-DRSQT,0,Device Protection,No
9558-IHEZX,0,Device Protection,Yes
7136-RVDTZ,1,Device Protection,No
8869-LIHMK,0,Device Protection,Yes
7008-LZVOZ,0,Device Protection,No internet service
6696-YDAYZ,0,Device Protection,No internet service
2322-VCZHZ,0,Device Protection,No
6899-PPEEA,1,Device Protection,No
6705-LXORM,0,Device Protection,No
0412-UCCNP,0,Device Protection,Yes
5480-TBGPH,1,Device Protection,Yes
7952-OBOYL,0,Device Protection,Yes
9306-CPCBC,1,Device Protection,No
4342-HENTK,1,Device Protection,No
7641-TQFHN,0,Device Protection,No
2057-BOYKM,0,Device Protection,Yes
7480-QNVZJ,1,Device Protection,No
5804-LEPIM,1,Device Protection,No
5149-CUZUJ,0,Device Protection,Yes
7748-UMTRK,0,Device Protection,No
7850-VWJUU,0,Device Protection,No
0657-DOGUM,0,Device Protection,No
1936-CZAKF,0,Device Protection,No
6339-RZCBJ,0,Device Protection,Yes
9124-LHCJQ,1,Device Protection,No
8242-PDSGJ,0,Device Protection,Yes
2519-FAKOD,1,Device Protection,Yes
0621-TWIEM,1,Device Protection,No
9931-KGHOA,0,Device Protection,No
6734-JDTTV,0,Device Protection,No internet service
7554-NEWDD,0,Device Protection,No internet service
5360-LJCNJ,0,Device Protection,Yes
9978-HYCIN,0,Device Protection,No
4955-VCWBI,0,Device Protection,No internet service
5208-FVQKB,0,Device Protection,No
6728-DKUCO,0,Device Protection,No
1396-QWFBJ,1,Device Protection,No
5174-ITUMV,0,Device Protection,Yes
3956-CJUST,0,Device Protection,No
4018-KJYUY,0,Device Protection,No internet service
9584-EXCDZ,0,Device Protection,No
1905-OEILC,0,Device Protection,No internet service
9236-NDUCW,0,Device Protection,No
7096-UCLNH,0,Device Protection,No internet service
6924-TDGMT,0,Device Protection,No internet service
0080-EMYVY,0,Device Protection,No
9529-OFXHY,0,Device Protection,No
3726-TBHQT,0,Device Protection,Yes
0704-VCUMB,0,Device Protection,No internet service
1545-ACTAS,0,Device Protection,Yes
1137-DGOWI,0,Device Protection,Yes
9970-QBCDA,0,Device Protection,No internet service
7410-OIEDU,0,Device Protection,Yes
6080-LNESI,0,Device Protection,No internet service
9898-KZQDZ,1,Device Protection,No
9114-DPSIA,0,Device Protection,Yes
7739-LAXOG,1,Device Protection,Yes
0407-BDJKB,1,Device Protection,Yes
6986-IXNDM,0,Device Protection,No
0973-KYVNF,0,Device Protection,Yes
6874-SGLHU,0,Device Protection,No
4188-FRABG,0,Device Protection,Yes
7969-FFOWG,0,Device Protection,No internet service
1552-CZCLL,0,Device Protection,No internet service
0947-MUGVO,1,Device Protection,No
5593-SUAOO,0,Device Protection,Yes
7760-OYPDY,1,Device Protection,No
2419-FSORS,0,Device Protection,Yes
1098-TDVUQ,0,Device Protection,No internet service
7734-DBOAI,1,Device Protection,No
6727-IOTLZ,0,Device Protection,Yes
8008-HAWED,1,Device Protection,Yes
8332-OSJDW,0,Device Protection,No internet service
2391-SOORI,1,Device Protection,No
9576-ANLXO,1,Device Protection,No
7576-OYWBN,1,Device Protection,No
7072-MBHEV,0,Device Protection,Yes
3128-YOVTD,0,Device Protection,No
3836-FZSDJ,0,Device Protection,No internet service
3689-MOZGR,0,Device Protection,No
9667-EQRXU,1,Device Protection,Yes
6133-OZILE,0,Device Protection,Yes
0362-ZBZWJ,1,Device Protection,No
8821-XNHVZ,1,Device Protection,No
6331-LWDTQ,1,Device Protection,No
8992-OBVDG,0,Device Protection,Yes
6766-HFKLA,0,Device Protection,Yes
8082-GHXOP,0,Device Protection,No
2573-GYRUU,0,Device Protection,Yes
3167-SNQPL,0,Device Protection,No
6769-DCQLI,1,Device Protection,Yes
8626-XHBIE,0,Device Protection,No internet service
8042-JVNFH,1,Device Protection,No
7310-EGVHZ,0,Device Protection,No internet service
0943-ZQPXH,0,Device Protection,Yes
4039-HEUNW,1,Device Protection,No
0690-SRQID,0,Device Protection,No internet service
5295-PCJOO,1,Device Protection,No
4647-MUZON,0,Device Protection,Yes
7460-ITWWP,0,Device Protection,Yes
6082-OQFBA,0,Device Protection,No internet service
7601-WFVZV,0,Device Protection,No internet service
0016-QLJIS,0,Device Protection,Yes
4568-KNYWR,0,Device Protection,No
2499-AJYUA,0,Device Protection,Yes
5696-QURRL,1,Device Protection,No
7577-SWIFR,0,Device Protection,No
2452-SNHFZ,0,Device Protection,No
0117-LFRMW,1,Device Protection,Yes
4110-PFEUZ,1,Device Protection,No
9897-KXHCM,1,Device Protection,No
8064-RAVOH,0,Device Protection,Yes
1215-FIGMP,0,Device Protection,No
9507-EXLTT,1,Device Protection,No
6137-MFAJN,0,Device Protection,No
2181-UAESM,0,Device Protection,Yes
5014-GSOUQ,0,Device Protection,No internet service
6439-GTPCA,1,Device Protection,Yes
8601-QACRS,1,Device Protection,No
5213-TWWJU,0,Device Protection,Yes
6575-SUVOI,0,Device Protection,No
7147-AYBAA,0,Device Protection,No
0774-RMNUW,0,Device Protection,No
2495-INZWQ,1,Device Protection,No
4774-HHGGS,0,Device Protection,No internet service
9746-YKGXB,0,Device Protection,Yes
5499-ECUTN,0,Device Protection,Yes
8625-AZYZY,1,Device Protection,Yes
1488-PBLJN,0,Device Protection,Yes
0396-YCHWO,0,Device Protection,No
1460-UZPRJ,0,Device Protection,No internet service
5858-EAFCZ,0,Device Protection,No
2197-OMWGI,0,Device Protection,Yes
0898-XCGTF,0,Device Protection,No
5879-HMFFH,0,Device Protection,Yes
0177-PXBAT,0,Device Protection,Yes
5876-HZVZM,1,Device Protection,No
5093-FEGLU,0,Device Protection,No internet service
8071-SBTRN,0,Device Protection,Yes
4462-CYWMH,0,Device Protection,No
8067-NIOYM,0,Device Protection,No internet service
7609-NRNCA,0,Device Protection,No internet service
0749-IRGQE,0,Device Protection,No
4077-CROMM,1,Device Protection,Yes
3170-GWYKC,0,Device Protection,Yes
9786-IJYDL,0,Device Protection,Yes
7825-GKXMW,1,Device Protection,No
1958-RNRKS,0,Device Protection,No
8399-YNDCH,1,Device Protection,Yes
8309-PPCED,0,Device Protection,Yes
4223-WOZCM,0,Device Protection,Yes
6300-BWMJX,0,Device Protection,Yes
7138-GIRSH,0,Device Protection,Yes
4583-PARNH,0,Device Protection,Yes
6434-TTGJP,0,Device Protection,Yes
0410-IPFTY,0,Device Protection,No
7632-YUTXB,0,Device Protection,No internet service
5922-ABDVO,1,Device Protection,Yes
2722-VOJQL,1,Device Protection,No
0616-ATFGB,1,Device Protection,No
5371-VYLSX,0,Device Protection,No
0668-OGMHD,0,Device Protection,No
1965-DDBWU,1,Device Protection,No
0174-QRVVY,0,Device Protection,No internet service
5309-TAIKL,0,Device Protection,Yes
3316-UWXUY,0,Device Protection,No
3703-TTEPD,0,Device Protection,Yes
9050-IKDZA,0,Device Protection,No
1757-TCATG,0,Device Protection,No internet service
1536-HBSWP,0,Device Protection,No
4455-BFSPD,0,Device Protection,No
0928-XUTSN,0,Device Protection,No
4531-AUZNK,0,Device Protection,No
6870-ZWMNX,0,Device Protection,Yes
9286-DOJGF,1,Device Protection,No
9924-JPRMC,0,Device Protection,Yes
8263-JQAIK,1,Device Protection,No
1385-TQOZW,0,Device Protection,No internet service
9489-UTFKA,0,Device Protection,No
9531-NSBMR,0,Device Protection,No internet service
2474-LCNUE,0,Device Protection,No
3995-WFCSM,0,Device Protection,Yes
6016-NXBNJ,0,Device Protection,No internet service
1306-RPWXZ,0,Device Protection,No internet service
3571-RFHAR,1,Device Protection,Yes
2260-USTRB,1,Device Protection,No
1036-GUDCL,0,Device Protection,No
3902-MIVLE,0,Device Protection,Yes
9504-DSHWM,0,Device Protection,No
7139-JZFVG,0,Device Protection,Yes
6591-QGOYB,0,Device Protection,Yes
9546-KDTRB,0,Device Protection,No internet service
4979-HPRFL,0,Device Protection,No internet service
0576-WNXXC,1,Device Protection,Yes
0549-CYCQN,0,Device Protection,No
2642-DTVCO,1,Device Protection,No
8439-LTUGF,0,Device Protection,No internet service
5060-TQUQN,0,Device Protection,No
0641-EVBOJ,0,Device Protection,No
3988-RQIXO,1,Device Protection,No
3523-BRGUW,0,Device Protection,No internet service
3855-ONCAR,0,Device Protection,No
7925-PNRGI,0,Device Protection,Yes
8645-KOMJQ,0,Device Protection,Yes
9274-UARKJ,0,Device Protection,No
8174-TBVCF,0,Device Protection,Yes
8218-FFJDS,0,Device Protection,No
1370-GGAWX,0,Device Protection,Yes
8229-TNIQA,1,Device Protection,No
8778-LMWTJ,0,Device Protection,No
7036-TYDEC,0,Device Protection,Yes
8242-JSVBO,0,Device Protection,No
0137-OCGAB,1,Device Protection,No
6286-SUUWT,0,Device Protection,No internet service
3970-XGJDU,0,Device Protection,No internet service
5219-YIPTK,1,Device Protection,Yes
6860-YRJZP,0,Device Protection,No
8573-CGOCC,0,Device Protection,No internet service
2332-EFBJY,1,Device Protection,No internet service
3161-ONRWK,0,Device Protection,Yes
4837-PZTIC,0,Device Protection,Yes
1376-HHBDV,0,Device Protection,No
4423-JWZJN,0,Device Protection,Yes
4091-TVOCN,0,Device Protection,Yes
8559-WNQZS,0,Device Protection,No internet service
3489-VSFRD,0,Device Protection,Yes
1670-SVOWZ,1,Device Protection,No
3178-CIFOT,0,Device Protection,No internet service
7923-IYJWY,0,Device Protection,Yes
0013-EXCHZ,1,Device Protection,No
9782-LGXMC,0,Device Protection,Yes
7233-IOQNP,0,Device Protection,No
2455-USLMV,0,Device Protection,Yes
9674-EHPPG,0,Device Protection,Yes
4911-BANWH,1,Device Protection,No
0463-ZSDNT,0,Device Protection,No
0722-SVSFK,0,Device Protection,Yes
5090-EMGTC,0,Device Protection,No
5296-BFCYD,0,Device Protection,No internet service
2405-LBMUW,0,Device Protection,No
7993-NQLJE,0,Device Protection,No
8606-OEGQZ,0,Device Protection,No internet service
4418-LZMSV,0,Device Protection,Yes
4912-PIGUY,0,Device Protection,No
1078-TDCRN,0,Device Protection,No
4631-OACRM,1,Device Protection,No
7114-AEOZE,0,Device Protection,No internet service
8739-QOTTN,0,Device Protection,No internet service
5315-CKEQK,0,Device Protection,No
3654-ARMGP,0,Device Protection,Yes
7901-TBKJX,0,Device Protection,Yes
4680-KUTAJ,0,Device Protection,No
1092-WPIVQ,0,Device Protection,No internet service
4291-TPNFG,0,Device Protection,Yes
7395-XWZOY,0,Device Protection,Yes
5533-NHFRF,0,Device Protection,No
4002-BQWPQ,0,Device Protection,Yes
4629-NRXKX,1,Device Protection,No
9178-JHUVJ,0,Device Protection,No internet service
7845-URHJN,1,Device Protection,No internet service
7619-ODSGN,1,Device Protection,No
5383-MMTWC,1,Device Protection,No
6741-EGCBI,0,Device Protection,No
2346-DJQTB,0,Device Protection,No
5063-IUOKK,0,Device Protection,No internet service
4277-PVRAN,1,Device Protection,No
6992-TKNYO,0,Device Protection,Yes
6712-OAWRH,1,Device Protection,No
7973-DZRKH,0,Device Protection,Yes
0376-YMCJC,1,Device Protection,No
5175-WLYXL,0,Device Protection,No
9450-TRJUU,0,Device Protection,No
4957-TREIR,0,Device Protection,No
0621-HJWXJ,0,Device Protection,No
8111-SLLHI,1,Device Protection,Yes
4187-CINZD,1,Device Protection,No
3313-QKNKB,1,Device Protection,No
2607-FBDFF,0,Device Protection,No
3528-HFRIQ,0,Device Protection,Yes
9780-FKVVF,0,Device Protection,No
0541-FITGH,0,Device Protection,No
5312-UXESG,0,Device Protection,Yes
2703-AMTUL,0,Device Protection,No
8020-BWHYL,1,Device Protection,No
6377-WHAOX,0,Device Protection,Yes
4094-NSEDU,1,Device Protection,No
0885-HMGPY,0,Device Protection,Yes
7508-MYBOG,1,Device Protection,No
3657-COGMW,0,Device Protection,Yes
6746-WAUWT,0,Device Protection,No internet service
3545-CNWRG,0,Device Protection,No
3474-BAFSJ,0,Device Protection,Yes
7010-BRBUU,0,Device Protection,No internet service
4615-PIVVU,0,Device Protection,Yes
3902-FOIGH,1,Device Protection,No
4633-MKHYU,0,Device Protection,No
9701-CDXHR,0,Device Protection,No
2832-SCUCO,0,Device Protection,No internet service
2181-TIDSV,0,Device Protection,No internet service
1432-FPAXX,1,Device Protection,No
5918-VUKWP,0,Device Protection,No internet service
4538-WNTMJ,0,Device Protection,No internet service
8182-PNAGI,1,Device Protection,No
5480-XTFFL,0,Device Protection,No internet service
1952-DVVSW,0,Device Protection,No internet service
2207-OBZNX,1,Device Protection,No
6040-CGACY,0,Device Protection,No internet service
9572-WUKSB,0,Device Protection,No
0191-ZHSKZ,0,Device Protection,No
3174-RKMOW,0,Device Protection,Yes
4846-WHAFZ,1,Device Protection,No
6559-RAKOZ,0,Device Protection,No
4578-PHJYZ,0,Device Protection,Yes
2429-AYKKO,0,Device Protection,No internet service
6967-PEJLL,0,Device Protection,Yes
8404-VIOMB,0,Device Protection,Yes
8627-ZYGSZ,0,Device Protection,No
3283-WCWXT,0,Device Protection,No internet service
7011-CVEUC,0,Device Protection,No
8337-UPOAQ,1,Device Protection,Yes
7881-EVUAD,1,Device Protection,No
5597-GLBUC,1,Device Protection,Yes
5515-AKOAJ,1,Device Protection,No
9101-BWFSS,1,Device Protection,No
0902-XKXPN,0,Device Protection,No internet service
3961-SXAXY,0,Device Protection,No
5022-JNQEQ,0,Device Protection,No
8922-LIEGH,1,Device Protection,No
4102-HLENU,0,Device Protection,Yes
0848-ZGQIJ,0,Device Protection,No
5701-SVCWR,0,Device Protection,No internet service
7850-THJMU,0,Device Protection,No internet service
0725-CXOTM,0,Device Protection,Yes
4361-JEIVL,1,Device Protection,No
5583-SXDAG,1,Device Protection,No
0744-BIKKF,0,Device Protection,Yes
9420-LOJKX,1,Device Protection,No
9052-VKDUW,0,Device Protection,Yes
2925-VDZHY,0,Device Protection,Yes
9220-CXRSC,0,Device Protection,No
7297-DVYGA,0,Device Protection,No internet service
9661-JALZV,0,Device Protection,No internet service
2027-WKXMW,0,Device Protection,Yes
1480-BKXGA,0,Device Protection,Yes
8975-SKGRX,0,Device Protection,Yes
3769-MHZNV,0,Device Protection,No internet service
