CustomerID,Churn Value,Demographic Category,Demographic Value
5266-PFRQK,0,Gender,Male
2007-QVGAW,0,Gender,Female
7921-LMDFQ,0,Gender,Male
3755-JBMNH,1,Gender,Male
2430-RRYUW,0,Gender,Male
0374-IOEGQ,0,Gender,Female
4822-LPTYJ,0,Gender,Male
1689-YQBYY,0,Gender,Female
2233-TXSIU,0,Gender,Male
4778-IZARL,0,Gender,Male
0506-LVNGN,1,Gender,Female
8634-MPHTR,1,Gender,Male
8875-AKBYH,0,Gender,Male
0840-DCNZE,0,Gender,Male
9286-BHDQG,0,Gender,Male
6919-ELBGL,0,Gender,Male
5214-CHIWJ,0,Gender,Male
3896-ZVNET,0,Gender,Female
3842-IYKUE,1,Gender,Female
5832-XKAES,1,Gender,Male
3043-TYBNO,0,Gender,Male
0807-ZABDG,1,Gender,Female
4827-USJHP,0,Gender,Male
1052-QJIBV,0,Gender,Female
6402-SSEJG,0,Gender,Female
9732-KPKBW,1,Gender,Male
0228-MAUWC,0,Gender,Male
4072-IPYLT,0,Gender,Female
0836-SEYLU,1,Gender,Male
6959-UWKHF,1,Gender,Male
3214-IYUUQ,0,Gender,Female
5035-BVCXS,0,Gender,Male
8741-LQOBK,0,Gender,Female
4397-FRLTA,0,Gender,Female
9314-IJWSQ,0,Gender,Female
2984-AFWNC,0,Gender,Female
6474-FVJLC,1,Gender,Male
6341-JVQGF,0,Gender,Female
8098-TDCBU,0,Gender,Female
0485-ZBSLN,0,Gender,Male
9974-JFBHQ,0,Gender,Male
3831-YCPUO,0,Gender,Female
9489-DEDVP,0,Gender,Female
7191-ADRGF,0,Gender,Male
0022-TCJCI,1,Gender,Male
1768-HNVGJ,0,Gender,Female
2958-NHPPS,0,Gender,Male
2205-YMZZJ,1,Gender,Male
4060-LDNLU,0,Gender,Male
5569-OUICF,1,Gender,Female
4501-UYKBC,0,Gender,Female
6603-YRDCJ,0,Gender,Male
7137-RYLPP,1,Gender,Male
8519-QJGJD,1,Gender,Female
1264-FUHCX,0,Gender,Female
2809-ILCYT,0,Gender,Female
0419-YAAPX,0,Gender,Male
3454-JFUBC,0,Gender,Male
0899-WZRSD,0,Gender,Male
4274-DRSQT,0,Gender,Female
9558-IHEZX,0,Gender,Female
7136-RVDTZ,1,Gender,Male
8869-LIHMK,0,Gender,Female
7008-LZVOZ,0,Gender,Male
6696-YDAYZ,0,Gender,Male
2322-VCZHZ,0,Gender,Male
6899-PPEEA,1,Gender,Female
6705-LXORM,0,Gender,Female
0412-UCCNP,0,Gender,Male
5480-TBGPH,1,Gender,Female
7952-OBOYL,0,Gender,Male
9306-CPCBC,1,Gender,Female
4342-HENTK,1,Gender,Female
7641-TQFHN,0,Gender,Male
2057-BOYKM,0,Gender,Female
7480-QNVZJ,1,Gender,Male
5804-LEPIM,1,Gender,Female
5149-CUZUJ,0,Gender,Male
7748-UMTRK,0,Gender,Female
7850-VWJUU,0,Gender,Female
0657-DOGUM,0,Gender,Female
1936-CZAKF,0,Gender,Male
6339-RZCBJ,0,Gender,Male
9124-LHCJQ,1,Gender,Female
8242-PDSGJ,0,Gender,Male
2519-FAKOD,1,Gender,Male
0621-TWIEM,1,Gender,Male
9931-KGHOA,0,Gender,Female
6734-JDTTV,0,Gender,Male
7554-NEWDD,0,Gender,Male
5360-LJCNJ,0,Gender,Female
9978-HYCIN,0,Gender,Male
4955-VCWBI,0,Gender,Female
5208-FVQKB,0,Gender,Male
6728-DKUCO,0,Gender,Female
1396-QWFBJ,1,Gender,Female
5174-ITUMV,0,Gender,Male
3956-CJUST,0,Gender,Female
4018-KJYUY,0,Gender,Male
9584-EXCDZ,0,Gender,Female
1905-OEILC,0,Gender,Female
9236-NDUCW,0,Gender,Female
7096-UCLNH,0,Gender,Male
6924-TDGMT,0,Gender,Male
0080-EMYVY,0,Gender,Female
9529-OFXHY,0,Gender,Male
3726-TBHQT,0,Gender,Male
0704-VCUMB,0,Gender,Female
1545-ACTAS,0,Gender,Female
1137-DGOWI,0,Gender,Female
9970-QBCDA,0,Gender,Female
7410-OIEDU,0,Gender,Male
6080-LNESI,0,Gender,Male
9898-KZQDZ,1,Gender,Female
9114-DPSIA,0,Gender,Male
7739-LAXOG,1,Gender,Female
0407-BDJKB,1,Gender,Male
6986-IXNDM,0,Gender,Male
0973-KYVNF,0,Gender,Female
6874-SGLHU,0,Gender,Male
4188-FRABG,0,Gender,Male
7969-FFOWG,0,Gender,Male
1552-CZCLL,0,Gender,Female
0947-MUGVO,1,Gender,Male
5593-SUAOO,0,Gender,Female
7760-OYPDY,1,Gender,Female
2419-FSORS,0,Gender,Male
1098-TDVUQ,0,Gender,Female
7734-DBOAI,1,Gender,Female
6727-IOTLZ,0,Gender,Male
8008-HAWED,1,Gender,Male
8332-OSJDW,0,Gender,Male
2391-SOORI,1,Gender,Male
9576-ANLXO,1,Gender,Female
7576-OYWBN,1,Gender,Male
7072-MBHEV,0,Gender,Female
3128-YOVTD,0,Gender,Female
3836-FZSDJ,0,Gender,Male
3689-MOZGR,0,Gender,Female
9667-EQRXU,1,Gender,Female
6133-OZILE,0,Gender,Female
0362-ZBZWJ,1,Gender,Male
8821-XNHVZ,1,Gender,Female
6331-LWDTQ,1,Gender,Male
8992-OBVDG,0,Gender,Male
6766-HFKLA,0,Gender,Female
8082-GHXOP,0,Gender,Male
2573-GYRUU,0,Gender,Male
3167-SNQPL,0,Gender,Male
6769-DCQLI,1,Gender,Male
8626-XHBIE,0,Gender,Male
8042-JVNFH,1,Gender,Male
7310-EGVHZ,0,Gender,Male
0943-ZQPXH,0,Gender,Male
4039-HEUNW,1,Gender,Male
0690-SRQID,0,Gender,Male
5295-PCJOO,1,Gender,Male
4647-MUZON,0,Gender,Female
7460-ITWWP,0,Gender,Female
6082-OQFBA,0,Gender,Male
7601-WFVZV,0,Gender,Male
0016-QLJIS,0,Gender,Female
4568-KNYWR,0,Gender,Male
2499-AJYUA,0,Gender,Female
5696-QURRL,1,Gender,Male
7577-SWIFR,0,Gender,Male
2452-SNHFZ,0,Gender,Female
0117-LFRMW,1,Gender,Male
4110-PFEUZ,1,Gender,Female
9897-KXHCM,1,Gender,Female
8064-RAVOH,0,Gender,Male
1215-FIGMP,0,Gender,Male
9507-EXLTT,1,Gender,Female
6137-MFAJN,0,Gender,Female
2181-UAESM,0,Gender,Male
5014-GSOUQ,0,Gender,Male
6439-GTPCA,1,Gender,Female
8601-QACRS,1,Gender,Female
5213-TWWJU,0,Gender,Male
6575-SUVOI,0,Gender,Female
7147-AYBAA,0,Gender,Male
0774-RMNUW,0,Gender,Female
2495-INZWQ,1,Gender,Male
4774-HHGGS,0,Gender,Male
9746-YKGXB,0,Gender,Male
5499-ECUTN,0,Gender,Female
8625-AZYZY,1,Gender,Male
1488-PBLJN,0,Gender,Female
0396-YCHWO,0,Gender,Male
1460-UZPRJ,0,Gender,Male
5858-EAFCZ,0,Gender,Male
2197-OMWGI,0,Gender,Female
0898-XCGTF,0,Gender,Male
5879-HMFFH,0,Gender,Female
0177-PXBAT,0,Gender,Male
5876-HZVZM,1,Gender,Female
5093-FEGLU,0,Gender,Female
8071-SBTRN,0,Gender,Female
4462-CYWMH,0,Gender,Male
8067-NIOYM,0,Gender,Female
7609-NRNCA,0,Gender,Female
0749-IRGQE,0,Gender,Female
4077-CROMM,1,Gender,Female
3170-GWYKC,0,Gender,Female
9786-IJYDL,0,Gender,Female
7825-GKXMW,1,Gender,Female
1958-RNRKS,0,Gender,Male
8399-YNDCH,1,Gender,Male
8309-PPCED,0,Gender,Female
4223-WOZCM,0,Gender,Male
6300-BWMJX,0,Gender,Female
7138-GIRSH,0,Gender,Male
4583-PARNH,0,Gender,Male
6434-TTGJP,0,Gender,Male
0410-IPFTY,0,Gender,Female
7632-YUTXB,0,Gender,Female
5922-ABDVO,1,Gender,Female
2722-VOJQL,1,Gender,Male
0616-ATFGB,1,Gender,Male
5371-VYLSX,0,Gender,Female
0668-OGMHD,0,Gender,Female
1965-DDBWU,1,Gender,Male
0174-QRVVY,0,Gender,Male
5309-TAIKL,0,Gender,Female
3316-UWXUY,0,Gender,Male
3703-TTEPD,0,Gender,Male
9050-IKDZA,0,Gender,Female
1757-TCATG,0,Gender,Male
1536-HBSWP,0,Gender,Female
4455-BFSPD,0,Gender,Female
0928-XUTSN,0,Gender,Female
4531-AUZNK,0,Gender,Female
6870-ZWMNX,0,Gender,Male
9286-DOJGF,1,Gender,Female
9924-JPRMC,0,Gender,Male
8263-JQAIK,1,Gender,Male
1385-TQOZW,0,Gender,Female
9489-UTFKA,0,Gender,Male
9531-NSBMR,0,Gender,Female
2474-LCNUE,0,Gender,Female
3995-WFCSM,0,Gender,Female
6016-NXBNJ,0,Gender,Male
1306-RPWXZ,0,Gender,Female
3571-RFHAR,1,Gender,Male
2260-USTRB,1,Gender,Female
1036-GUDCL,0,Gender,Male
3902-MIVLE,0,Gender,Male
9504-DSHWM,0,Gender,Male
7139-JZFVG,0,Gender,Male
6591-QGOYB,0,Gender,Male
9546-KDTRB,0,Gender,Female
4979-HPRFL,0,Gender,Male
0576-WNXXC,1,Gender,Male
0549-CYCQN,0,Gender,Male
2642-DTVCO,1,Gender,Male
8439-LTUGF,0,Gender,Male
5060-TQUQN,0,Gender,Male
0641-EVBOJ,0,Gender,Male
3988-RQIXO,1,Gender,Female
3523-BRGUW,0,Gender,Male
3855-ONCAR,0,Gender,Female
7925-PNRGI,0,Gender,Female
8645-KOMJQ,0,Gender,Male
9274-UARKJ,0,Gender,Female
8174-TBVCF,0,Gender,Female
8218-FFJDS,0,Gender,Female
1370-GGAWX,0,Gender,Female
8229-TNIQA,1,Gender,Female
8778-LMWTJ,0,Gender,Female
7036-TYDEC,0,Gender,Female
8242-JSVBO,0,Gender,Male
0137-OCGAB,1,Gender,Female
6286-SUUWT,0,Gender,Male
3970-XGJDU,0,Gender,Female
5219-YIPTK,1,Gender,Female
6860-YRJZP,0,Gender,Male
8573-CGOCC,0,Gender,Male
2332-EFBJY,1,Gender,Male
3161-ONRWK,0,Gender,Male
4837-PZTIC,0,Gender,Female
1376-HHBDV,0,Gender,Female
4423-JWZJN,0,Gender,Male
4091-TVOCN,0,Gender,Male
8559-WNQZS,0,Gender,Male
3489-VSFRD,0,Gender,Female
1670-SVOWZ,1,Gender,Female
3178-CIFOT,0,Gender,Female
7923-IYJWY,0,Gender,Male
0013-EXCHZ,1,Gender,Female
9782-LGXMC,0,Gender,Female
7233-IOQNP,0,Gender,Female
2455-USLMV,0,Gender,Female
9674-EHPPG,0,Gender,Male
4911-BANWH,1,Gender,Female
0463-ZSDNT,0,Gender,Male
0722-SVSFK,0,Gender,Female
5090-EMGTC,0,Gender,Female
5296-BFCYD,0,Gender,Male
2405-LBMUW,0,Gender,Female
7993-NQLJE,0,Gender,Male
8606-OEGQZ,0,Gender,Female
4418-LZMSV,0,Gender,Male
4912-PIGUY,0,Gender,Female
1078-TDCRN,0,Gender,Female
4631-OACRM,1,Gender,Male
7114-AEOZE,0,Gender,Female
8739-QOTTN,0,Gender,Female
5315-CKEQK,0,Gender,Male
3654-ARMGP,0,Gender,Female
7901-TBKJX,0,Gender,Male
4680-KUTAJ,0,Gender,Female
1092-WPIVQ,0,Gender,Female
4291-TPNFG,0,Gender,Male
7395-XWZOY,0,Gender,Male
5533-NHFRF,0,Gender,Male
4002-BQWPQ,0,Gender,Male
4629-NRXKX,1,Gender,Female
9178-JHUVJ,0,Gender,Male
7845-URHJN,1,Gender,Female
7619-ODSGN,1,Gender,Male
5383-MMTWC,1,Gender,Female
6741-EGCBI,0,Gender,Male
2346-DJQTB,0,Gender,Female
5063-IUOKK,0,Gender,Male
4277-PVRAN,1,Gender,Female
6992-TKNYO,0,Gender,Male
6712-OAWRH,1,Gender,Female
7973-DZRKH,0,Gender,Female
0376-YMCJC,1,Gender,Male
5175-WLYXL,0,Gender,Male
9450-TRJUU,0,Gender,Male
4957-TREIR,0,Gender,Male
0621-HJWXJ,0,Gender,Female
8111-SLLHI,1,Gender,Male
4187-CINZD,1,Gender,Female
3313-QKNKB,1,Gender,Male
2607-FBDFF,0,Gender,Male
3528-HFRIQ,0,Gender,Male
9780-FKVVF,0,Gender,Male
0541-FITGH,0,Gender,Female
5312-UXESG,0,Gender,Female
2703-AMTUL,0,Gender,Male
8020-BWHYL,1,Gender,Female
6377-WHAOX,0,Gender,Female
4094-NSEDU,1,Gender,Female
0885-HMGPY,0,Gender,Male
7508-MYBOG,1,Gender,Male
3657-COGMW,0,Gender,Female
6746-WAUWT,0,Gender,Male
3545-CNWRG,0,Gender,Female
3474-BAFSJ,0,Gender,Male
7010-BRBUU,0,Gender,Male
4615-PIVVU,0,Gender,Female
3902-FOIGH,1,Gender,Male
4633-MKHYU,0,Gender,Female
9701-CDXHR,0,Gender,Female
2832-SCUCO,0,Gender,Female
2181-TIDSV,0,Gender,Male
1432-FPAXX,1,Gender,Female
5918-VUKWP,0,Gender,Female
4538-WNTMJ,0,Gender,Female
8182-PNAGI,1,Gender,Male
5480-XTFFL,0,Gender,Female
1952-DVVSW,0,Gender,Female
2207-OBZNX,1,Gender,Male
6040-CGACY,0,Gender,Female
9572-WUKSB,0,Gender,Male
0191-ZHSKZ,0,Gender,Male
3174-RKMOW,0,Gender,Male
4846-WHAFZ,1,Gender,Female
6559-RAKOZ,0,Gender,Male
4578-PHJYZ,0,Gender,Male
2429-AYKKO,0,Gender,Male
6967-PEJLL,0,Gender,Male
8404-VIOMB,0,Gender,Female
8627-ZYGSZ,0,Gender,Male
3283-WCWXT,0,Gender,Male
7011-CVEUC,0,Gender,Male
8337-UPOAQ,1,Gender,Male
7881-EVUAD,1,Gender,Female
5597-GLBUC,1,Gender,Female
5515-AKOAJ,1,Gender,Female
9101-BWFSS,1,Gender,Female
0902-XKXPN,0,Gender,Male
3961-SXAXY,0,Gender,Male
5022-JNQEQ,0,Gender,Female
8922-LIEGH,1,Gender,Female
4102-HLENU,0,Gender,Female
0848-ZGQIJ,0,Gender,Female
5701-SVCWR,0,Gender,Female
7850-THJMU,0,Gender,Female
0725-CXOTM,0,Gender,Female
4361-JEIVL,1,Gender,Male
5583-SXDAG,1,Gender,Male
0744-BIKKF,0,Gender,Male
9420-LOJKX,1,Gender,Female
9052-VKDUW,0,Gender,Female
2925-VDZHY,0,Gender,Male
9220-CXRSC,0,Gender,Female
7297-DVYGA,0,Gender,Female
9661-JALZV,0,Gender,Female
2027-WKXMW,0,Gender,Female
1480-BKXGA,0,Gender,Male
8975-SKGRX,0,Gender,Male
3769-MHZNV,0,Gender,Female
1678-FYZOW,1,Gender,Female
7030-NJVDP,0,Gender,Male
6876-ADESB,1,Gender,Male
4367-NUYAO,0,Gender,Male
3482-ABPKK,0,Gender,Female
0363-QJVFX,1,Gender,Male
9702-AIUJO,0,Gender,Male
6834-NXDCA,1,Gender,Female
6967-QIQRV,0,Gender,Male
0325-XBFAC,1,Gender,Male
2347-WKKAE,0,Gender,Male
9357-UJRUN,0,Gender,Male
0618-XWMSS,1,Gender,Male
2225-ZRGSG,1,Gender,Female
9050-QLROH,1,Gender,Male
9244-ZVAPM,0,Gender,Male
4710-FDUIZ,1,Gender,Male
3217-FZDMN,1,Gender,Female
4480-QQRHC,0,Gender,Female
2056-EVGZL,0,Gender,Male
9691-HKOVS,0,Gender,Female
1319-YLZJG,0,Gender,Male
1134-YWTYF,0,Gender,Male
8073-IJDCM,1,Gender,Female
5730-DBDSI,0,Gender,Male
1268-ASBGA,1,Gender,Female
3096-YXENJ,0,Gender,Female
6476-YHMGA,0,Gender,Female
2974-GGUXS,0,Gender,Female
6631-HMANX,0,Gender,Male
9367-OIUXP,0,Gender,Male
6199-IPCAO,0,Gender,Female
4869-EPIUS,0,Gender,Male
1216-JWVUX,0,Gender,Male
1764-VUUMT,0,Gender,Male
4154-AQUGT,1,Gender,Male
0254-KCJGT,0,Gender,Male
2656-TABEH,1,Gender,Male
7921-BEPCI,0,Gender,Female
7629-WIXZF,0,Gender,Female
5693-PIPCS,0,Gender,Male
4360-PNRQB,0,Gender,Male
6432-TWQLB,1,Gender,Male
1393-IMKZG,0,Gender,Female
7049-GKVZY,0,Gender,Female
8988-ECPJR,1,Gender,Female
0702-PGIBZ,1,Gender,Male
4844-JJWUY,1,Gender,Female
3936-QQFLL,0,Gender,Male
7017-VFHAY,0,Gender,Female
3347-YJZZE,0,Gender,Male
4929-BSTRX,1,Gender,Female
0042-JVWOJ,0,Gender,Male
3589-PPVKW,0,Gender,Male
0661-KBKPA,0,Gender,Male
6851-WEFYX,0,Gender,Male
1709-EJDOX,0,Gender,Female
9540-JYROE,1,Gender,Male
1496-GGSUK,1,Gender,Female
8075-GXIUB,0,Gender,Male
7404-JLKQG,0,Gender,Female
0021-IKXGC,0,Gender,Female
7599-NTMDP,0,Gender,Female
6791-YBNAK,0,Gender,Male
6749-UTDVX,0,Gender,Male
7270-BDIOA,1,Gender,Female
0661-XEYAN,1,Gender,Female
8241-JUIQO,0,Gender,Female
1093-YSWCA,0,Gender,Male
3935-TBRZZ,0,Gender,Male
6823-SIDFQ,0,Gender,Male
5192-EBGOV,1,Gender,Female
9360-AHGNL,1,Gender,Female
9605-WGJVW,0,Gender,Female
1184-PJVDB,1,Gender,Male
8066-POXGX,1,Gender,Female
4747-LCAQL,0,Gender,Male
4835-YSJMR,0,Gender,Male
4061-UKJWL,0,Gender,Male
0018-NYROU,0,Gender,Female
8807-ARQET,0,Gender,Female
3973-SKMLN,0,Gender,Male
2266-SJNAT,0,Gender,Female
5868-CZJDR,1,Gender,Male
3325-FUYCG,1,Gender,Male
6599-SFQVE,0,Gender,Female
6128-CZOMY,1,Gender,Female
2878-DHMIN,0,Gender,Male
2400-FEQME,0,Gender,Male
7721-JXEAW,1,Gender,Male
9940-HPQPG,1,Gender,Female
2951-QOQTK,1,Gender,Male
1791-PQHBB,0,Gender,Female
2011-TRQYE,1,Gender,Male
5793-YOLJN,0,Gender,Female
1448-CYWKC,0,Gender,Female
5226-NOZFC,0,Gender,Male
9467-ROOLM,0,Gender,Female
3466-BYAVD,0,Gender,Male
9367-TCUYN,0,Gender,Female
4698-KVLLG,0,Gender,Female
6952-OMNWB,0,Gender,Male
7802-EFKNY,1,Gender,Male
2509-TFPJU,0,Gender,Male
8809-XKHMD,0,Gender,Male
7766-CLTIC,0,Gender,Female
2632-TACXW,0,Gender,Female
8350-NYMVI,0,Gender,Female
8634-CILSZ,1,Gender,Male
4023-RTIQM,0,Gender,Female
2176-OSJUV,0,Gender,Male
1754-GKYPY,0,Gender,Male
2712-SYWAY,0,Gender,Female
2826-DXLQO,0,Gender,Male
9574-BOSMD,0,Gender,Male
3946-JEWRQ,0,Gender,Male
7422-WNBTY,0,Gender,Male
4190-MFLUW,1,Gender,Female
8757-TFHHJ,0,Gender,Male
1043-UXOVO,0,Gender,Female
8565-CLBZW,1,Gender,Male
3933-DQPWX,0,Gender,Female
3914-FDRHP,0,Gender,Male
7799-DSEWS,0,Gender,Male
6586-MYGKD,0,Gender,Male
6394-HHHZM,0,Gender,Male
4183-WCSEP,1,Gender,Male
5482-VXSXJ,0,Gender,Male
2969-WGHQO,0,Gender,Female
4560-WQAQW,0,Gender,Female
2235-EZAIK,0,Gender,Female
2929-QNSRW,1,Gender,Female
6784-XYJAE,0,Gender,Female
8245-UMPYT,1,Gender,Female
2550-AEVRU,0,Gender,Female
2294-SALNE,0,Gender,Male
3312-UUMZW,0,Gender,Male
5339-PXDVH,0,Gender,Male
9150-HEPMB,0,Gender,Male
2692-PFYTJ,0,Gender,Female
4006-HKYHO,0,Gender,Male
6857-VWJDT,1,Gender,Female
1508-DFXCU,0,Gender,Male
8844-TONUD,1,Gender,Male
5937-EORGB,0,Gender,Male
8745-PVESG,0,Gender,Female
1942-OQFRW,0,Gender,Male
8079-XRJRS,1,Gender,Male
0203-HHYIJ,1,Gender,Male
4695-VADHF,1,Gender,Male
9061-TIHDA,1,Gender,Male
7274-RTAPZ,1,Gender,Male
7562-UXTPG,0,Gender,Female
5940-NFXKV,1,Gender,Male
4608-LCIMN,0,Gender,Male
7694-VLBWQ,1,Gender,Male
1702-CCFNJ,0,Gender,Male
6485-QXWWE,0,Gender,Female
2192-OZITF,0,Gender,Female
5003-OKNNK,0,Gender,Female
2498-XLDZR,0,Gender,Female
5334-JLAXU,0,Gender,Female
5396-IZEPB,0,Gender,Male
3331-HQDTW,1,Gender,Female
5684-FJVYR,0,Gender,Female
7817-BOQPW,1,Gender,Female
2842-JTCCU,1,Gender,Male
5651-CRHKQ,0,Gender,Female
3764-MNMOI,0,Gender,Male
6598-KELSS,0,Gender,Male
3705-RHRFR,0,Gender,Female
4102-OQUPX,1,Gender,Male
0112-QAWRZ,0,Gender,Male
1775-KWJKQ,0,Gender,Male
6164-HXUGH,0,Gender,Female
2979-SXESE,1,Gender,Female
6202-JVYEU,0,Gender,Male
1536-YHDOE,0,Gender,Male
4013-UBXWQ,1,Gender,Female
5954-BDFSG,0,Gender,Female
7241-AJHFS,0,Gender,Male
2115-BFTIW,1,Gender,Male
1848-LBZHY,0,Gender,Female
6999-CHVCF,0,Gender,Male
5130-IEKQT,1,Gender,Male
2898-MRKPI,0,Gender,Male
9776-OJUZI,0,Gender,Female
2235-DWLJU,0,Gender,Female
4115-NZRKS,0,Gender,Female
9625-QSTYE,1,Gender,Female
3521-SYVOR,1,Gender,Female
8748-HFWBO,0,Gender,Male
6849-OYAMU,1,Gender,Male
8621-MNIHH,1,Gender,Female
5443-SCMKX,0,Gender,Female
3567-PQTSO,0,Gender,Male
9817-APLHW,0,Gender,Male
2114-MGINA,1,Gender,Female
2919-HBCJO,1,Gender,Female
4825-FUREZ,0,Gender,Male
7520-HQWJU,0,Gender,Female
1237-WIYYZ,0,Gender,Female
5150-LJNSR,0,Gender,Male
1095-JUDTC,1,Gender,Female
7943-RQCHR,1,Gender,Female
1971-DTCZB,0,Gender,Female
7452-FOLON,0,Gender,Male
7356-AYNJP,0,Gender,Female
7469-LKBCI,0,Gender,Male
0778-NELLA,1,Gender,Male
7319-ZNRTR,0,Gender,Male
6732-FZUGP,0,Gender,Female
5515-IDEJJ,1,Gender,Male
9054-FOWNV,0,Gender,Male
3878-AVSOQ,0,Gender,Female
8563-IIOXK,1,Gender,Male
5753-QQWPW,0,Gender,Female
0017-DINOC,0,Gender,Male
9554-DFKIC,0,Gender,Male
8868-WOZGU,1,Gender,Male
8708-XPXHZ,1,Gender,Female
6907-FLBER,0,Gender,Male
2454-RPBRZ,1,Gender,Female
1025-FALIX,0,Gender,Female
7825-ECJRF,1,Gender,Female
3763-GCZHZ,1,Gender,Male
5442-PPTJY,0,Gender,Male
1976-AZZPJ,0,Gender,Male
6633-MPWBS,1,Gender,Male
0100-DUVFC,0,Gender,Male
2371-KFUOG,0,Gender,Male
1195-OIYEJ,1,Gender,Male
5197-YPYBZ,0,Gender,Female
6032-KRXXO,1,Gender,Male
0923-PNFUB,1,Gender,Female
3397-AVTKU,0,Gender,Male
9361-YNQWJ,0,Gender,Female
8108-UXRQN,0,Gender,Female
9518-IMLHK,0,Gender,Male
3069-SSVSN,0,Gender,Female
7190-XHTWJ,0,Gender,Female
5346-BZCHP,0,Gender,Female
8738-JOKAR,0,Gender,Female
6479-OAUSD,0,Gender,Male
1194-BHJYC,0,Gender,Male
7811-JIVPF,0,Gender,Female
7730-CLDSV,0,Gender,Female
9546-CQJSU,1,Gender,Female
0277-BKSQP,0,Gender,Male
4227-OJHAL,0,Gender,Female
1450-GALXR,1,Gender,Female
9778-OGKQZ,0,Gender,Male
5242-UOWHD,0,Gender,Male
0722-TROQR,1,Gender,Female
4482-FTFFX,0,Gender,Male
6585-WCEWR,0,Gender,Male
2451-YMUXS,0,Gender,Male
1977-STDKI,1,Gender,Female
5322-TEUJK,0,Gender,Female
3094-JOJAI,0,Gender,Male
0164-XAIRP,0,Gender,Female
9769-TSBZE,0,Gender,Female
8382-SHQEH,1,Gender,Female
4137-JOPHL,0,Gender,Female
2067-QYTCF,0,Gender,Female
4659-NZRUF,1,Gender,Female
7994-UYIVZ,0,Gender,Male
5016-ETTFF,1,Gender,Male
8942-DBMHZ,0,Gender,Male
1029-QFBEN,1,Gender,Male
2885-HIJDH,0,Gender,Male
4439-JMPMT,1,Gender,Female
2672-HUYVI,1,Gender,Female
6214-EDAKZ,1,Gender,Female
6497-TILVL,0,Gender,Female
7833-PKIHD,0,Gender,Male
6994-FGRHH,0,Gender,Male
8173-RXAYP,0,Gender,Female
3348-CFRNX,1,Gender,Female
0461-CVKMU,1,Gender,Female
8203-XJZRC,0,Gender,Male
0320-DWVTU,0,Gender,Female
2372-HWUHI,1,Gender,Male
7266-GSSJX,0,Gender,Male
0810-DHDBD,0,Gender,Female
3913-RDSJZ,0,Gender,Female
8847-GEOOQ,0,Gender,Male
5206-HPJKM,0,Gender,Male
9581-GVBXT,0,Gender,Male
0308-GIQJT,0,Gender,Male
7064-JHXCE,0,Gender,Male
4501-VCPFK,0,Gender,Male
7781-EWARA,0,Gender,Male
3115-JPJDD,0,Gender,Female
0757-WCUUZ,0,Gender,Male
7762-ONLJY,0,Gender,Female
8128-YVJRG,1,Gender,Female
6993-YCOBK,0,Gender,Male
2585-KTFRE,0,Gender,Male
0402-CQAJN,1,Gender,Female
0620-XEFWH,0,Gender,Male
2363-BJLSL,0,Gender,Male
2430-USGXP,1,Gender,Male
6447-GORXK,0,Gender,Male
7325-ENZFI,0,Gender,Female
0895-DQHEW,1,Gender,Male
8224-KDLKN,0,Gender,Male
7065-YUNRY,1,Gender,Female
2869-ADAWR,1,Gender,Female
7716-YTYHG,1,Gender,Female
0813-TAXXS,0,Gender,Male
8559-CIZFV,1,Gender,Male
2014-MKGMH,0,Gender,Female
4692-NNQRU,0,Gender,Female
5913-INRQV,0,Gender,Male
2335-GSODA,0,Gender,Male
2957-JIRMN,0,Gender,Female
9909-IDLEK,0,Gender,Male
0297-RBCSG,0,Gender,Male
6103-BOCOU,0,Gender,Female
0040-HALCW,0,Gender,Male
8042-RNLKO,0,Gender,Male
1561-BWHIN,0,Gender,Male
1760-CAZHT,0,Gender,Male
2344-JMOGN,1,Gender,Male
3547-LQRIK,0,Gender,Female
4325-NFSKC,1,Gender,Male
8605-ITULD,0,Gender,Female
7359-WWYJV,0,Gender,Male
8499-BRXTD,0,Gender,Male
3752-CQSJI,0,Gender,Female
9470-YFUYI,0,Gender,Male
3963-RYFNS,0,Gender,Female
3910-MRQOY,0,Gender,Female
4697-LUPSU,0,Gender,Male
6905-NIQIN,1,Gender,Male
1485-YDHMM,0,Gender,Male
3551-HUAZH,1,Gender,Male
5955-EPOAZ,0,Gender,Female
7247-XOZPB,0,Gender,Male
3318-NMQXL,0,Gender,Male
3410-YOQBQ,0,Gender,Female
4950-HKQTE,0,Gender,Female
6996-KNSML,1,Gender,Female
1872-EBWSC,0,Gender,Female
6050-IJRHS,0,Gender,Female
5985-BEHZK,0,Gender,Female
6953-PBDIN,0,Gender,Male
2026-TGDHM,1,Gender,Female
6888-SBYAI,0,Gender,Male
7044-YAACC,0,Gender,Male
9755-JHNMN,0,Gender,Female
2897-DOVND,0,Gender,Male
5916-QEWPT,0,Gender,Female
0002-ORFBO,0,Gender,Female
7975-TZMLR,0,Gender,Male
1346-UFHAX,0,Gender,Female
6718-BDGHG,0,Gender,Female
8166-ORCHU,0,Gender,Male
7658-UYUQS,0,Gender,Male
9848-JQJTX,0,Gender,Male
6016-LVTJQ,0,Gender,Female
6551-VLJMV,0,Gender,Male
9372-TXXPS,0,Gender,Female
4312-KFRXN,0,Gender,Male
9571-EDEBV,0,Gender,Male
4695-WJZUE,1,Gender,Female
4554-YGZIH,1,Gender,Male
6704-UTUKK,0,Gender,Male
